C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 15108 GC.class_histogram
15108:
 num     #instances         #bytes  class name (module)
2783:             1             16  kotlinx.serialization.descriptors.SerialKind$ENUM
2784:             1             16  kotlinx.serialization.descriptors.StructureKind$CLASS
2785:             1             16  kotlinx.serialization.descriptors.StructureKind$LIST
2786:             1             16  kotlinx.serialization.descriptors.StructureKind$MAP
2787:             1             16  kotlinx.serialization.internal.BooleanSerializer
2788:             1             16  kotlinx.serialization.internal.ByteSerializer
2789:             1             16  kotlinx.serialization.internal.CharSerializer
2790:             1             16  kotlinx.serialization.internal.DoubleSerializer
2791:             1             16  kotlinx.serialization.internal.DurationSerializer
2792:             1             16  kotlinx.serialization.internal.FloatSerializer
2793:             1             16  kotlinx.serialization.internal.IntSerializer
2794:             1             16  kotlinx.serialization.internal.LongSerializer
2795:             1             16  kotlinx.serialization.internal.ShortSerializer
2796:             1             16  kotlinx.serialization.internal.StringSerializer
2797:             1             16  kotlinx.serialization.internal.UByteSerializer
2798:             1             16  kotlinx.serialization.internal.UIntSerializer
2799:             1             16  kotlinx.serialization.internal.ULongSerializer
2800:             1             16  kotlinx.serialization.internal.UShortSerializer
2801:             1             16  kotlinx.serialization.internal.UnitSerializer
2802:             1             16  kotlinx.serialization.json.JsonArray$Companion
2803:             1             16  kotlinx.serialization.json.JsonArraySerializer
2804:             1             16  kotlinx.serialization.json.JsonArraySerializer$JsonArrayDescriptor
2805:             1             16  kotlinx.serialization.json.JsonElement$Companion
2806:             1             16  kotlinx.serialization.json.JsonElementSerializer
2807:             1             16  kotlinx.serialization.json.JsonElementSerializer$descriptor$1
2808:             1             16  kotlinx.serialization.json.JsonElementSerializer$descriptor$1$1
2809:             1             16  kotlinx.serialization.json.JsonElementSerializer$descriptor$1$2
2810:             1             16  kotlinx.serialization.json.JsonElementSerializer$descriptor$1$3
2811:             1             16  kotlinx.serialization.json.JsonElementSerializer$descriptor$1$4
2812:             1             16  kotlinx.serialization.json.JsonElementSerializer$descriptor$1$5
2813:             1             16  kotlinx.serialization.json.JsonLiteralSerializer
2814:             1             16  kotlinx.serialization.json.JsonObject$Companion
2815:             1             16  kotlinx.serialization.json.JsonObject$toString$1
2816:             1             16  kotlinx.serialization.json.JsonObjectSerializer
2817:             1             16  kotlinx.serialization.json.JsonObjectSerializer$JsonObjectDescriptor
2818:             1             16  kotlinx.serialization.json.JsonPrimitive$Companion
2819:             1             16  kotlinx.serialization.json.JsonPrimitiveSerializer
2820:             1             16  kotlinx.serialization.json.internal.CharArrayPool
2821:             1             16  kotlinx.serialization.json.internal.CharMappings
2822:             1             16  kotlinx.serialization.json.internal.DescriptorSchemaCache$Key
2823:             1             16  kotlinx.serialization.json.internal.JsonPath$Tombstone
2824:             1             16  name.kropp.kotlinx.gettext.EmptyRule
2825:             1             16  name.kropp.kotlinx.gettext.Gettext$Companion
2826:             1             16  name.kropp.kotlinx.gettext.PluralRuleToken$LeftParen
2827:             1             16  name.kropp.kotlinx.gettext.PluralRuleToken$QuestionMark
2828:             1             16  name.kropp.kotlinx.gettext.PluralRuleToken$RightParen
2829:             1             16  name.kropp.kotlinx.gettext.PoData$Companion
2830:             1             16  okhttp3.Authenticator$Companion
2831:             1             16  okhttp3.Authenticator$Companion$AuthenticatorNone
2832:             1             16  okhttp3.Cache$Companion
2833:             1             16  okhttp3.Cache$Entry$Companion
2834:             1             16  okhttp3.CacheControl$Companion
2835:             1             16  okhttp3.CertificatePinner$Companion
2836:             1             16  okhttp3.CipherSuite$Companion
2837:             1             16  okhttp3.CipherSuite$Companion$ORDER_BY_NAME$1
2838:             1             16  okhttp3.ConnectionSpec$Companion
2839:             1             16  okhttp3.CookieJar$Companion
2840:             1             16  okhttp3.CookieJar$Companion$NoCookies
2841:             1             16  okhttp3.Dns$Companion
2842:             1             16  okhttp3.Dns$Companion$DnsSystem
2843:             1             16  okhttp3.EventListener$Companion
2844:             1             16  okhttp3.EventListener$Companion$NONE$1
2845:             1             16  okhttp3.Handshake$Companion
2846:             1             16  okhttp3.Headers$Companion
2847:             1             16  okhttp3.HttpUrl$Builder$Companion
2848:             1             16  okhttp3.HttpUrl$Companion
2849:             1             16  okhttp3.MediaType$Companion
2850:             1             16  okhttp3.OkHttpClient$Companion
2851:             1             16  okhttp3.Protocol$Companion
2852:             1             16  okhttp3.RequestBody$Companion
2853:             1             16  okhttp3.ResponseBody$Companion
2854:             1             16  okhttp3.TlsVersion$Companion
2855:             1             16  okhttp3.internal.authenticator.JavaNetAuthenticator
2856:             1             16  okhttp3.internal.cache.CacheInterceptor$Companion
2857:             1             16  okhttp3.internal.cache.CacheStrategy$Companion
2858:             1             16  okhttp3.internal.cache.DiskLruCache$Companion
2859:             1             16  okhttp3.internal.concurrent.TaskRunner$Companion
2860:             1             16  okhttp3.internal.concurrent.TaskRunner$RealBackend
2861:             1             16  okhttp3.internal.concurrent.TaskRunner$runnable$1
2862:             1             16  okhttp3.internal.connection.ConnectInterceptor
2863:             1             16  okhttp3.internal.connection.RealConnection$Companion
2864:             1             16  okhttp3.internal.connection.RealConnectionPool$Companion
2865:             1             16  okhttp3.internal.connection.RouteSelector$Companion
2866:             1             16  okhttp3.internal.http.DatesKt$STANDARD_DATE_FORMAT$1
2867:             1             16  okhttp3.internal.http.HttpMethod
2868:             1             16  okhttp3.internal.http.RequestLine
2869:             1             16  okhttp3.internal.http.RetryAndFollowUpInterceptor$Companion
2870:             1             16  okhttp3.internal.http.StatusLine$Companion
2871:             1             16  okhttp3.internal.http1.HeadersReader$Companion
2872:             1             16  okhttp3.internal.http1.Http1ExchangeCodec$Companion
2873:             1             16  okhttp3.internal.http2.Http2Connection$Listener$Companion
2874:             1             16  okhttp3.internal.http2.Http2Connection$Listener$Companion$REFUSE_INCOMING_STREAMS$1
2875:             1             16  okhttp3.internal.io.FileSystem$Companion
2876:             1             16  okhttp3.internal.io.FileSystem$Companion$SystemFileSystem
2877:             1             16  okhttp3.internal.platform.Jdk9Platform
2878:             1             16  okhttp3.internal.platform.Jdk9Platform$Companion
2879:             1             16  okhttp3.internal.platform.Platform$Companion
2880:             1             16  okhttp3.internal.tls.BasicCertificateChainCleaner$Companion
2881:             1             16  okhttp3.internal.tls.CertificateChainCleaner$Companion
2882:             1             16  okhttp3.internal.tls.OkHostnameVerifier
2883:             1             16  okhttp3.tls.internal.TlsUtil
2884:             1             16  okhttp3.tls.internal.TlsUtil$localhost$2
2885:             1             16  okio.AsyncTimeout$Companion
2886:             1             16  okio.ByteString$Companion
2887:             1             16  okio.FileSystem$Companion
2888:             1             16  okio.NioSystemFileSystem
2889:             1             16  okio.Options$Companion
2890:             1             16  okio.Path$Companion
2891:             1             16  okio.Segment$Companion
2892:             1             16  okio.SegmentPool
2893:             1             16  okio.Timeout$Companion
2894:             1             16  okio.internal.ResourceFileSystem
2895:             1             16  okio.internal.ResourceFileSystem$Companion
2896:             1             16  org.bouncycastle.asn1.DERNull
2897:             1             16  org.bouncycastle.cms.CMSSignedHelper
2898:             1             16  org.bouncycastle.operator.DefaultDigestAlgorithmIdentifierFinder
2899:             1             16  org.bouncycastle.operator.DefaultSignatureNameFinder
2900:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider
2901:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$1
2902:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$10
2903:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$11
2904:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$12
2905:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$13
2906:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$14
2907:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$15
2908:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$16
2909:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$17
2910:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$18
2911:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$19
2912:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$2
2913:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$20
2914:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$21
2915:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$22
2916:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$23
2917:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$24
2918:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$3
2919:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$4
2920:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$5
2921:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$6
2922:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$7
2923:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$8
2924:             1             16  org.bouncycastle.operator.bc.BcDefaultDigestProvider$9
2925:             1             16  org.slf4j.helpers.NOPLoggerFactory
2926:             1             16  org.slf4j.helpers.NOPMDCAdapter
2927:             1             16  org.slf4j.helpers.ThreadLocalMapOfStacks
2928:             1             16  org.tinylog.configuration.EnvironmentVariableResolver
2929:             1             16  org.tinylog.configuration.SystemPropertyResolver
2930:             1             16  org.tinylog.core.TinylogContextProvider
2931:             1             16  org.tinylog.core.TinylogContextProvider$InheritableEmptyMapThreadLocal
2932:             1             16  org.tinylog.format.LegacyMessageFormatter
2933:             1             16  org.tinylog.kotlin.Logger
2934:             1             16  org.tinylog.pattern.BundleToken
2935:             1             16  org.tinylog.pattern.ExceptionToken
